NEWID,SEQNO,ALCNO,ADLTCLOX,ADLT_LOX,CHLDCLOX,CHLD_LOX,CLOGFTX,CLOGFTX_,QYEAR,REC_STAT
05366661,1,0,0,D,,A,0,D,20232,1
05366683,3,0,300,D,100,D,0,D,20232,1
05366691,7,0,114,D,,A,0,D,20232,1
05366711,1,0,0,D,,A,0,D,20232,1
05366741,3,0,168,D,,A,0,D,20232,1
05366771,4,0,400,D,,A,240,D,20232,1
05366781,1,0,0,D,,A,0,D,20232,1
05366841,4,0,300,D,,A,0,D,20232,1
05366911,1,0,0,D,,A,0,D,20232,1
05201374,1,0,300,D,,A,80,D,20233,1
05201414,3,0,120,D,,A,0,D,20233,1
05201464,1,0,300,F,,A,0,D,20233,1
05201474,1,0,0,D,,A,0,D,20233,1
05201664,1,0,300,D,,A,0,D,20233,1
05201674,2,0,0,D,,A,0,D,20233,1
05201694,4,0,300,D,300,D,0,D,20233,1
05201724,1,0,150,D,,A,0,D,20233,1
05201734,1,0,0,D,,A,0,D,20233,1
05201744,4,0,400,D,,A,0,D,20233,1
05201774,2,0,300,D,100,D,0,D,20233,1
05201824,1,0,200,D,,A,0,D,20233,1
05201874,4,0,225,F,200,F,66,F,20233,1
05201884,1,0,0,D,,A,0,D,20233,1
05201894,3,0,120,D,,A,300,D,20233,1
05201914,1,0,50,D,,A,0,D,20233,1
05201934,1,0,1000,D,,A,0,D,20233,1
05201954,2,0,1000,D,,A,100,D,20233,1
05201964,2,0,70,D,,A,0,D,20233,1
05201974,3,0,521,D,,A,0,D,20233,1
05201994,3,0,405,D,600,F,0,D,20233,1
05202004,1,0,500,D,,A,0,D,20233,1
05202024,1,0,0,D,,A,0,D,20233,1
05202074,1,0,400,D,,A,0,D,20233,1
05202184,1,0,400,D,,A,100,D,20233,1
05202224,1,0,230,D,,A,0,D,20233,1
05202284,1,0,400,D,,A,0,D,20233,1
05202294,1,0,0,D,200,D,0,D,20233,1
05202304,1,0,0,D,,A,0,D,20233,1
05202344,1,0,30,D,,A,0,D,20233,1
05202354,3,0,160,D,,A,0,D,20233,1
05202424,1,0,100,D,,A,0,D,20233,1
05202444,2,0,300,D,,A,50,D,20233,1
05202484,2,0,100,D,,A,60,D,20233,1
05202504,2,0,0,D,,A,0,D,20233,1
05202544,2,0,50,D,,A,0,D,20233,1
05202584,1,0,0,D,,A,0,D,20233,1
05202614,1,0,800,D,100,D,0,D,20233,1
05202624,1,0,150,D,,A,0,D,20233,1
05202684,1,0,100,D,,A,15,D,20233,1
05202734,1,0,0,D,,A,0,D,20233,1
05202744,1,0,125,D,,A,0,D,20233,1
05202764,2,0,60,D,,A,0,D,20233,1
05202784,1,0,0,D,,A,0,D,20233,1
05202804,1,0,0,D,0,D,0,D,20233,1
05202814,10,0,320,D,140,D,0,D,20233,1
05202844,5,0,0,D,,A,0,D,20233,1
05202854,1,0,100,D,,A,0,D,20233,1
05202864,1,0,100,D,0,D,0,D,20233,1
05202884,2,0,300,D,,A,0,D,20233,1
05202904,4,0,70,D,,A,0,D,20233,1
05202964,1,0,0,D,,A,0,D,20233,1
05202974,2,0,500,D,500,D,0,D,20233,1
05203044,3,0,120,D,,A,0,D,20233,1
05203054,1,0,0,D,,A,0,D,20233,1
05203074,2,0,800,D,,A,0,D,20233,1
05203144,1,0,200,D,,A,0,D,20233,1
05203164,4,0,0,D,,A,300,D,20233,1
05203174,1,0,1000,D,,A,0,D,20233,1
05203194,1,0,0,D,,A,0,D,20233,1
05203214,3,0,100,D,0,D,0,D,20233,1
05203254,3,0,0,D,,A,0,D,20233,1
05203294,1,0,1500,D,,A,0,D,20233,1
05203314,13,0,300,D,,A,0,D,20233,1
05203324,1,0,197,D,,A,0,D,20233,1
05203334,1,0,300,D,0,D,0,D,20233,1
05203344,1,0,100,D,120,D,0,D,20233,1
05203354,1,0,200,D,,A,0,D,20233,1
05203384,8,0,700,D,,A,400,D,20233,1
05203414,1,0,0,D,0,D,0,D,20233,1
05203424,2,0,300,D,,A,0,D,20233,1
05203474,1,0,200,D,,A,0,D,20233,1
05203494,1,0,150,D,400,D,0,D,20233,1
05203564,1,0,300,D,100,D,0,D,20233,1
05203584,3,0,350,D,,A,600,D,20233,1
05203644,1,0,100,D,,A,0,D,20233,1
05203654,2,0,0,D,,A,0,D,20233,1
05203664,7,0,200,D,,A,0,D,20233,1
05203704,1,0,50,D,,A,0,D,20233,1
05203764,3,0,200,D,0,D,0,D,20233,1
05203814,3,0,220,D,,A,150,D,20233,1
05203854,1,0,0,D,,A,0,D,20233,1
05203914,2,0,40,D,,A,0,D,20233,1
05203944,1,0,0,D,,A,0,D,20233,1
05203994,1,0,150,D,,A,0,D,20233,1
05204024,1,0,0,D,,A,0,D,20233,1
05204054,1,0,49,D,,A,0,D,20233,1
05204124,2,0,45,D,,A,0,D,20233,1
05204144,1,0,70,D,,A,0,D,20233,1
05204194,1,0,60,F,,A,60,F,20233,1
05204244,5,0,400,D,225,D,0,D,20233,1
05204284,2,0,45,D,,A,0,D,20233,1
05204294,1,0,750,D,,A,0,D,20233,1
05204334,4,0,75,D,220,F,0,D,20233,1
05204384,4,0,10,D,,A,0,D,20233,1
05204394,1,0,45,D,25,D,0,D,20233,1
05204414,2,0,350,D,,A,0,D,20233,1
05204514,1,0,0,D,,A,0,D,20233,1
05204534,1,0,8,D,,A,0,D,20233,1
05204604,1,0,150,D,,A,40,D,20233,1
05204614,5,0,750,D,250,D,0,D,20233,1
05204644,2,0,300,D,700,D,250,D,20233,1
05204664,1,0,281,D,,A,0,D,20233,1
05204674,1,0,200,D,200,D,0,D,20233,1
05204714,3,0,200,D,,A,0,D,20233,1
05204754,2,0,0,D,,A,0,D,20233,1
05204774,4,0,50,D,,A,0,D,20233,1
05204814,3,0,150,D,100,D,0,D,20233,1
05204964,1,0,100,D,,A,0,D,20233,1
05204974,1,0,0,D,,A,0,D,20233,1
05204984,3,0,530,D,,A,90,D,20233,1
05204994,1,0,0,D,110,D,0,D,20233,1
05205004,3,0,375,D,,A,150,D,20233,1
05205064,1,0,200,D,200,D,0,D,20233,1
05205124,4,0,1200,D,600,D,0,D,20233,1
05205144,1,0,1000,D,,A,0,D,20233,1
05205154,1,0,0,D,,A,0,D,20233,1
05205184,9,0,913,D,,A,382,D,20233,1
05205204,1,0,0,D,,A,200,D,20233,1
05205264,2,0,75,D,,A,0,D,20233,1
05205284,1,0,300,D,,A,0,D,20233,1
05205344,2,0,400,D,,A,0,D,20233,1
05205364,3,0,50,D,40,D,0,D,20233,1
05205414,2,0,250,D,,A,0,D,20233,1
05205504,2,0,0,D,,A,0,D,20233,1
05205514,3,0,400,D,,A,0,D,20233,1
05205534,1,0,0,D,,A,0,D,20233,1
05205554,1,0,0,D,40,D,0,D,20233,1
05205604,5,0,300,D,,A,100,D,20233,1
05205614,2,0,0,D,,A,0,D,20233,1
05205624,1,0,120,D,230,D,0,D,20233,1
05205644,2,0,200,D,,A,0,D,20233,1
05205674,1,0,200,D,,A,0,D,20233,1
05205684,1,0,0,D,,A,0,D,20233,1
05205694,1,0,0,D,,A,0,D,20233,1
05205724,1,0,200,D,,A,100,D,20233,1
05205734,2,0,15,D,,A,100,D,20233,1
05205744,1,0,0,D,,A,0,D,20233,1
05205754,1,0,0,D,,A,0,D,20233,1
05205774,1,0,45,D,100,D,0,D,20233,1
05205784,6,0,300,D,,A,0,D,20233,1
05205884,1,0,0,D,126,D,0,D,20233,1
05205894,1,0,36,D,,A,0,D,20233,1
05206004,1,0,120,D,,A,0,D,20233,1
05206014,1,0,0,D,,A,0,D,20233,1
05206034,6,0,930,D,,A,0,D,20233,1
05206144,2,0,150,D,,A,0,D,20233,1
05206154,2,0,0,D,,A,0,D,20233,1
05206254,2,0,0,D,50,D,25,D,20233,1
05206274,2,0,32,D,,A,20,D,20233,1
05206374,1,0,400,D,,A,0,D,20233,1
05206384,2,0,150,D,,A,0,D,20233,1
05206424,2,0,0,D,112,D,0,D,20233,1
05206444,1,0,50,D,,A,0,D,20233,1
05206454,1,0,0,D,0,D,0,D,20233,1
05206474,2,0,0,D,0,D,0,D,20233,1
05206564,3,0,0,D,,A,0,D,20233,1
05206574,1,0,300,D,,A,150,D,20233,1
05206594,1,0,0,D,,A,0,D,20233,1
05206614,1,0,450,D,200,D,0,D,20233,1
05206644,3,0,0,D,,A,0,D,20233,1
05206664,1,0,500,D,700,D,1500,D,20233,1
05206674,1,0,200,D,,A,0,D,20233,1
05206694,1,0,100,D,,A,100,D,20233,1
05206724,1,0,3000,D,,A,500,D,20233,1
05206734,2,0,250,D,,A,20,D,20233,1
05206744,1,0,0,D,500,D,0,D,20233,1
05206784,1,0,0,D,,A,0,D,20233,1
05206834,1,0,0,D,0,D,0,D,20233,1
05206844,4,0,200,D,,A,100,D,20233,1
05206884,3,0,140,D,,A,0,D,20233,1
05206894,1,0,20,D,,A,0,D,20233,1
05206904,2,0,300,D,,A,250,D,20233,1
05206914,1,0,0,D,50,D,0,D,20233,1
05206934,1,0,100,D,100,D,0,D,20233,1
05206964,1,0,0,D,,A,100,D,20233,1
05206994,1,0,300,D,,A,0,D,20233,1
05207024,2,0,0,D,0,D,0,D,20233,1
05207034,2,0,600,D,300,D,0,D,20233,1
05207044,2,0,456,D,,A,86,D,20233,1
05207064,2,0,5000,D,,A,0,D,20233,1
05207074,3,0,110,D,120,D,0,D,20233,1
05207124,1,0,0,D,,A,0,D,20233,1
05207134,2,0,0,D,,A,0,D,20233,1
05207164,1,0,0,D,,A,0,D,20233,1
05207184,2,0,200,D,,A,0,D,20233,1
05207204,1,0,200,D,,A,0,D,20233,1
05207254,1,0,0,D,,A,0,D,20233,1
05207274,5,0,70,D,,A,0,D,20233,1
05207304,1,0,200,F,,A,0,D,20233,1
05207354,1,0,0,D,0,D,0,D,20233,1
05207384,2,0,0,D,,A,0,D,20233,1
05207404,4,0,0,D,300,D,200,D,20233,1
05207434,1,0,100,D,,A,0,D,20233,1
05207544,1,0,0,D,200,D,0,D,20233,1
05207564,1,0,0,D,,A,0,D,20233,1
05207594,1,0,0,D,,A,0,D,20233,1
05207674,3,0,200,D,100,D,100,D,20233,1
05207684,5,0,2500,D,,A,0,D,20233,1
05207694,1,0,55,D,,A,0,D,20233,1
05207724,1,0,0,D,,A,100,D,20233,1
05207734,2,0,400,D,300,D,0,D,20233,1
05207764,3,0,100,D,300,D,0,D,20233,1
05207794,1,0,0,D,,A,0,D,20233,1
05207844,2,0,0,D,,A,0,D,20233,1
05207854,3,0,240,D,,A,0,D,20233,1
05207954,1,0,0,D,,A,0,D,20233,1
05207974,1,0,150,D,200,D,80,D,20233,1
05208004,1,0,150,D,150,D,0,D,20233,1
05208024,1,0,200,D,,A,18,D,20233,1
05208034,1,0,50,D,,A,0,D,20233,1
05208044,1,0,316,D,,A,0,D,20233,1
05208054,1,0,0,D,,A,0,D,20233,1
05208094,1,0,0,D,,A,0,D,20233,1
05208104,1,0,500,D,800,D,0,D,20233,1
05208174,10,0,365,D,,A,0,D,20233,1
05208194,2,0,200,D,,A,0,D,20233,1
05208234,1,0,25,D,,A,0,D,20233,1
05208254,1,0,300,D,400,D,0,D,20233,1
05208274,1,0,0,D,0,D,0,D,20233,1
05208294,1,0,0,D,,A,0,D,20233,1
05208314,1,0,80,D,,A,0,D,20233,1
05208334,1,0,0,D,0,D,0,D,20233,1
05208364,1,0,0,D,,A,0,D,20233,1
05208414,2,0,200,D,,A,0,D,20233,1
05208454,2,0,0,D,,A,0,D,20233,1
05208464,1,0,0,D,,A,0,D,20233,1
05208474,1,0,100,D,,A,0,D,20233,1
05208524,1,0,20,D,,A,0,D,20233,1
05208554,4,0,0,D,400,D,0,D,20233,1
05208634,1,0,150,D,,A,0,D,20233,1
05208654,1,0,0,D,,A,0,D,20233,1
05208664,2,0,125,D,,A,0,D,20233,1
05208674,1,0,0,D,,A,0,D,20233,1
05208694,1,0,60,D,,A,0,D,20233,1
05208704,1,0,2000,D,1300,D,250,D,20233,1
05208724,1,0,150,D,,A,0,D,20233,1
05208744,1,0,1000,D,500,D,0,D,20233,1
05208764,1,0,0,D,0,D,0,D,20233,1
05208794,1,0,220,D,,A,0,D,20233,1
05208804,1,0,380,D,,A,30,D,20233,1
05208874,4,0,500,D,,A,0,D,20233,1
05208894,1,0,60,D,0,D,0,D,20233,1
05208904,1,0,0,D,,A,0,D,20233,1
05208994,2,0,0,D,,A,0,D,20233,1
05209044,1,0,0,D,,A,0,D,20233,1
05209094,1,0,0,D,0,D,0,D,20233,1
05209144,3,0,700,D,,A,160,F,20233,1
05209154,1,0,0,D,,A,0,D,20233,1
05209164,2,0,300,D,,A,0,D,20233,1
05209304,1,0,300,D,,A,0,D,20233,1
05209314,9,0,66,D,,A,0,D,20233,1
05209374,2,0,600,D,,A,0,D,20233,1
05209384,4,0,360,D,,A,85,D,20233,1
05209394,1,0,0,D,,A,0,D,20233,1
05209424,1,0,50,D,200,D,0,D,20233,1
05209454,2,0,700,D,100,D,0,D,20233,1
05209474,3,0,125,D,,A,0,D,20233,1
05209494,2,0,0,D,,A,0,D,20233,1
05209544,2,0,0,D,,A,0,D,20233,1
05209564,2,0,300,D,,A,300,D,20233,1
05209604,1,0,500,D,,A,0,D,20233,1
05209614,1,0,0,D,,A,0,D,20233,1
05209734,4,0,200,D,300,D,100,D,20233,1
05209774,1,0,200,D,,A,0,D,20233,1
05209784,1,0,0,D,,A,500,D,20233,1
05209794,2,0,250,D,150,D,0,D,20233,1
05209804,2,0,312,D,,A,0,D,20233,1
05209814,1,0,80,D,,A,25,D,20233,1
05209824,2,0,0,D,,A,0,D,20233,1
05209844,1,0,0,D,,A,0,D,20233,1
05209854,3,0,300,D,,A,500,D,20233,1
05209874,2,0,200,D,,A,0,D,20233,1
05209894,7,0,0,D,,A,0,D,20233,1
05209984,4,0,0,D,0,D,0,D,20233,1
05210114,1,0,30,D,30,D,0,D,20233,1
05210144,1,0,1500,D,,A,200,D,20233,1
05210204,1,0,60,D,,A,0,D,20233,1
05210264,2,0,600,D,,A,0,D,20233,1
05210314,1,0,500,D,200,D,0,D,20233,1
05210434,2,0,0,D,0,D,0,D,20233,1
05210534,1,0,0,D,,A,0,D,20233,1
05210554,1,0,250,D,,A,0,D,20233,1
05210624,3,0,600,D,,A,250,D,20233,1
05210634,3,0,0,D,,A,75,D,20233,1
05210694,1,0,700,D,,A,0,D,20233,1
05210704,3,0,75,D,5,D,0,D,20233,1
05210714,2,0,0,D,,A,0,D,20233,1
05210724,1,0,350,D,,A,0,D,20233,1
05210734,2,0,50,D,,A,0,D,20233,1
05210744,5,0,600,D,500,D,0,D,20233,1
05210754,2,0,0,D,,A,0,D,20233,1
05210764,1,0,100,D,,A,0,D,20233,1
05210784,1,0,0,D,,A,0,D,20233,1
05210854,1,0,20,D,,A,0,D,20233,1
05210914,1,0,1400,D,,A,0,D,20233,1
05210954,1,0,650,D,0,D,0,D,20233,1
05211014,3,0,400,D,200,D,200,D,20233,1
05211024,1,0,0,D,,A,0,D,20233,1
05211034,1,0,100,D,,A,0,D,20233,1
05211054,5,0,1420,D,,A,0,D,20233,1
05211064,1,0,0,D,,A,0,D,20233,1
05211084,2,0,220,D,,A,0,D,20233,1
05211144,1,0,500,D,,A,0,D,20233,1
05211154,7,0,0,D,,A,0,D,20233,1
05211164,2,0,300,D,,A,0,D,20233,1
05211174,1,0,0,D,300,D,0,D,20233,1
05211204,3,0,0,D,,A,0,D,20233,1
05211214,1,0,200,D,,A,0,D,20233,1
05211254,2,0,50,D,,A,0,D,20233,1
05211334,1,0,50,D,0,D,0,D,20233,1
05211344,1,0,232,D,160,D,98,D,20233,1
05211354,2,0,700,D,,A,0,D,20233,1
05211384,1,0,0,D,0,D,0,D,20233,1
05211434,1,0,200,D,,A,100,D,20233,1
05211514,1,0,0,D,,A,0,D,20233,1
05211534,1,0,300,D,,A,0,D,20233,1
05211544,1,0,200,D,0,D,40,D,20233,1
05211554,2,0,0,D,,A,0,D,20233,1
05211644,1,0,0,D,,A,0,D,20233,1
05211664,1,0,0,D,,A,0,D,20233,1
05211674,3,0,81,D,37,D,0,D,20233,1
05211714,2,0,600,D,,A,200,D,20233,1
05211744,1,0,100,D,,A,0,D,20233,1
05211824,6,0,0,D,,A,0,D,20233,1
05211834,2,0,0,D,100,D,0,D,20233,1
05211864,2,0,120,D,,A,0,D,20233,1
05211924,2,0,632,D,,A,323,D,20233,1
05211984,1,0,200,D,,A,200,D,20233,1
05212004,3,0,225,D,,A,0,D,20233,1
05212014,1,0,450,D,,A,0,D,20233,1
05212024,2,0,900,D,,A,115,D,20233,1
05212034,3,0,350,D,,A,0,D,20233,1
05212064,1,0,150,D,250,D,0,D,20233,1
05212074,1,0,100,D,,A,100,D,20233,1
05212134,1,0,0,D,,A,0,D,20233,1
05212154,1,0,350,D,150,D,200,D,20233,1
05212224,2,0,55,D,,A,70,D,20233,1
05212234,1,0,0,D,,A,0,D,20233,1
05212254,1,0,75,D,,A,0,D,20233,1
05212284,1,0,0,D,,A,0,D,20233,1
05212354,1,0,0,D,0,D,0,D,20233,1
05212454,10,0,1000,D,,A,400,D,20233,1
05212514,1,0,270,D,,A,0,D,20233,1
05212554,1,0,0,D,,A,0,D,20233,1
05212604,1,0,18,D,,A,0,D,20233,1
05212624,1,0,0,D,,A,0,D,20233,1
05212634,2,0,500,D,500,D,50,D,20233,1
05212664,11,0,250,D,250,D,0,D,20233,1
05212684,3,0,300,D,,A,0,D,20233,1
05212724,8,0,250,D,100,D,0,D,20233,1
05212734,1,0,0,D,,A,0,D,20233,1
05212754,1,0,0,D,,A,0,D,20233,1
05212774,1,0,200,D,,A,0,D,20233,1
05212794,3,0,8,D,150,F,0,D,20233,1
05212834,1,0,0,D,,A,0,D,20233,1
05212864,4,0,400,D,500,D,0,D,20233,1
05212984,1,0,0,D,,A,0,D,20233,1
05213024,3,0,150,D,,A,0,D,20233,1
05213064,1,0,150,D,,A,0,D,20233,1
05213094,1,0,500,D,100,D,0,D,20233,1
05213114,1,0,0,D,,A,0,D,20233,1
05213124,1,0,150,D,,A,0,D,20233,1
05213154,1,0,200,D,,A,0,D,20233,1
05213164,1,0,150,D,,A,0,D,20233,1
05213174,1,0,380,D,220,D,0,D,20233,1
05213184,1,0,200,D,,A,0,D,20233,1
05213194,2,0,150,D,0,D,0,D,20233,1
05213224,1,0,250,D,,A,0,D,20233,1
05213244,2,0,0,D,,A,0,D,20233,1
05213264,3,0,200,D,,A,0,D,20233,1
05213324,1,0,500,D,,A,0,D,20233,1
05213344,3,0,200,D,,A,0,D,20233,1
05213364,3,0,0,D,,A,0,D,20233,1
05213394,7,0,120,D,0,D,25,D,20233,1
05213414,7,0,750,D,0,D,0,D,20233,1
05213424,4,0,740,D,,A,0,D,20233,1
05213484,8,0,0,D,635,D,0,D,20233,1
05213604,2,0,325,D,,A,0,D,20233,1
05213614,4,0,200,D,400,D,0,D,20233,1
05213644,1,0,200,D,,A,0,D,20233,1
05213654,2,0,0,D,,A,0,D,20233,1
05213674,5,0,50,D,,A,0,D,20233,1
05213684,1,0,0,D,,A,0,D,20233,1
05213694,1,0,100,D,,A,0,D,20233,1
05213704,4,0,400,D,800,D,0,D,20233,1
05213714,1,0,0,D,300,D,0,D,20233,1
05213734,3,0,430,D,,A,175,D,20233,1
05213754,2,0,200,D,,A,0,D,20233,1
05213764,3,0,66,D,,A,78,D,20233,1
05213874,6,0,2500,D,500,D,0,D,20233,1
05213934,1,0,0,D,,A,0,D,20233,1
05213944,4,0,150,D,,A,0,D,20233,1
05213974,2,0,0,D,0,D,0,D,20233,1
05213984,1,0,200,D,,A,0,D,20233,1
05214084,2,0,100,F,150,F,0,D,20233,1
05214104,2,0,150,D,75,D,0,D,20233,1
05214114,2,0,500,D,,A,0,D,20233,1
05214124,1,0,200,D,250,D,0,D,20233,1
05214134,1,0,700,D,,A,0,D,20233,1
05214144,1,0,0,D,,A,0,D,20233,1
05214184,3,0,50,D,,A,0,D,20233,1
05214214,1,0,400,D,,A,300,D,20233,1
05214224,2,0,100,D,,A,0,D,20233,1
05214274,1,0,0,D,,A,0,D,20233,1
05214354,1,0,200,D,,A,0,D,20233,1
05214394,2,0,250,D,,A,50,D,20233,1
05214404,6,0,50,D,,A,10,D,20233,1
05214424,3,0,47,D,,A,32,D,20233,1
05214434,1,0,250,D,300,D,0,D,20233,1
05214514,1,0,300,D,250,D,0,D,20233,1
05214544,1,0,1500,D,,A,400,D,20233,1
05214584,1,0,0,D,,A,0,D,20233,1
05214644,5,0,130,D,,A,0,D,20233,1
05214664,3,0,37,D,,A,0,D,20233,1
05214684,1,0,700,D,,A,300,D,20233,1
05214714,4,0,78,D,,A,0,D,20233,1
05214744,1,0,200,D,,A,0,D,20233,1
05214764,8,0,500,D,200,D,0,D,20233,1
05214774,1,0,120,D,,A,0,D,20233,1
05214784,1,0,0,D,,A,0,D,20233,1
05214804,1,0,5,D,,A,0,D,20233,1
05214884,2,0,40,D,,A,0,D,20233,1
05214894,2,0,300,D,150,D,0,D,20233,1
05214914,1,0,200,D,,A,0,D,20233,1
05214944,2,0,400,D,,A,2000,D,20233,1
05215014,1,0,0,D,,A,0,D,20233,1
05215024,3,0,350,D,,A,0,D,20233,1
05215034,3,0,0,D,0,D,0,D,20233,1
05215104,2,0,200,D,200,D,0,D,20233,1
05215144,1,0,0,D,0,D,0,D,20233,1
05215164,3,0,1200,D,,A,0,D,20233,1
05215184,3,0,441,D,,A,0,D,20233,1
05215194,1,0,1000,D,,A,500,D,20233,1
05215204,2,0,200,D,60,D,80,D,20233,1
05215214,1,0,0,D,,A,50,D,20233,1
05215224,4,0,300,D,,A,0,D,20233,1
05215234,3,0,192,D,,A,0,D,20233,1
05215324,1,0,350,D,,A,0,D,20233,1
05215364,1,0,0,D,,A,0,D,20233,1
05215374,1,0,0,D,,A,0,D,20233,1
05215394,1,0,100,D,,A,0,D,20233,1
05215404,1,0,0,D,0,D,0,D,20233,1
05215464,4,0,250,D,100,D,200,D,20233,1
05215474,1,0,300,D,,A,0,D,20233,1
05215484,3,0,400,D,,A,200,D,20233,1
05215514,1,0,100,D,150,D,0,D,20233,1
05215544,4,0,60,D,,A,0,D,20233,1
05215554,1,0,20,D,100,D,0,D,20233,1
05215614,3,0,100,D,300,D,0,D,20233,1
05215694,1,0,160,D,,A,0,D,20233,1
05215744,1,0,0,D,,A,0,D,20233,1
05215754,1,0,0,D,,A,0,D,20233,1
05215764,2,0,350,D,,A,0,D,20233,1
05215774,2,0,600,D,200,D,0,D,20233,1
05215794,1,0,100,D,200,D,50,D,20233,1
05215804,2,0,20,D,17,D,0,D,20233,1
05215824,1,0,0,D,,A,0,D,20233,1
05215844,2,0,0,D,,A,0,D,20233,1
05215854,1,0,160,D,,A,0,D,20233,1
05215894,1,0,70,D,,A,0,D,20233,1
05215914,1,0,50,D,,A,20,D,20233,1
05215934,3,0,300,D,350,D,0,D,20233,1
05215954,2,0,60,D,,A,0,D,20233,1
05215964,4,0,360,D,,A,150,D,20233,1
05215994,1,0,0,D,,A,0,D,20233,1
05216014,3,0,122,D,,A,0,D,20233,1
05216024,3,0,0,D,,A,0,D,20233,1
05216054,1,0,0,D,,A,0,D,20233,1
05216084,4,0,1000,D,,A,0,D,20233,1
05216154,4,0,0,D,,A,0,D,20233,1
05216194,2,0,350,D,,A,25,D,20233,1
05216234,1,0,200,D,500,D,0,D,20233,1
05216244,1,0,200,D,,A,0,D,20233,1
05216254,1,0,0,D,,A,0,D,20233,1
05216274,5,0,140,D,,A,80,D,20233,1
05216334,1,0,40,D,,A,6,D,20233,1
05216354,2,0,50,D,100,D,0,D,20233,1
05216424,3,0,4,D,,A,0,D,20233,1
05216474,2,0,500,D,,A,0,D,20233,1
05216484,1,0,100,D,200,D,0,D,20233,1
05216524,2,0,400,D,50,D,0,D,20233,1
05216574,1,0,100,D,,A,0,D,20233,1
05216604,3,0,75,D,,A,0,D,20233,1
05216614,6,0,660,D,,A,0,D,20233,1
05216624,3,0,100,D,150,D,0,D,20233,1
05216684,1,0,75,D,,A,0,D,20233,1
05216694,2,0,0,D,0,D,0,D,20233,1
05216714,1,0,300,D,,A,0,D,20233,1
05216774,3,0,200,D,,A,100,D,20233,1
05216784,1,0,0,D,0,D,0,D,20233,1
05216794,1,0,100,D,,A,100,D,20233,1
05216844,1,0,0,D,,A,0,D,20233,1
05216864,3,0,290,D,,A,0,D,20233,1
05216894,1,0,1875,D,,A,0,D,20233,1
05216904,2,0,1000,D,,A,200,D,20233,1
05216924,1,0,250,D,,A,0,D,20233,1
05216974,1,0,0,D,,A,0,D,20233,1
05216994,2,0,0,D,75,D,60,D,20233,1
05217004,2,0,300,D,,A,0,D,20233,1
05217014,2,0,250,D,,A,0,D,20233,1
05217034,1,0,0,D,,A,0,D,20233,1
05217044,2,0,200,D,,A,25,D,20233,1
05217064,1,0,200,D,,A,0,D,20233,1
05217084,2,0,80,D,,A,0,D,20233,1
05217114,1,0,0,D,,A,300,D,20233,1
05217184,1,0,400,D,,A,0,D,20233,1
05217224,3,0,0,D,100,D,0,D,20233,1
05217234,1,0,40,D,100,D,0,D,20233,1
05217264,5,0,255,D,,A,0,D,20233,1
05217314,1,0,0,D,,A,0,D,20233,1
05217324,1,0,748,D,60,D,50,D,20233,1
05217344,1,0,250,D,500,D,0,D,20233,1
05217354,1,0,0,D,,A,0,D,20233,1
05217364,1,0,250,D,,A,0,D,20233,1
05217404,2,0,200,D,100,D,150,D,20233,1
05217454,3,0,400,D,,A,200,D,20233,1
05217464,2,0,0,D,,A,0,D,20233,1
05217474,4,0,0,D,,A,0,D,20233,1
05217484,2,0,0,D,,A,200,D,20233,1
05217504,1,0,200,D,,A,0,D,20233,1
05217514,7,0,0,D,300,D,0,D,20233,1
05217554,3,0,300,D,,A,30,D,20233,1
05217564,5,0,96,D,,A,0,D,20233,1
05217584,2,0,300,D,,A,0,D,20233,1
05217634,2,0,1221,D,,A,66,D,20233,1
05217644,2,0,600,D,,A,0,D,20233,1
05217674,1,0,0,D,,A,0,D,20233,1
05217694,1,0,0,D,450,D,0,D,20233,1
05217714,4,0,0,D,,A,0,D,20233,1
05217734,1,0,45,D,,A,0,D,20233,1
05217764,1,0,20,D,,A,0,D,20233,1
05217774,3,0,0,D,0,D,0,D,20233,1
05217804,1,0,30,D,,A,0,D,20233,1
05217814,1,0,30,D,,A,706,D,20233,1
05217824,2,0,0,D,80,D,0,D,20233,1
05217844,2,0,33,D,,A,0,D,20233,1
05217854,3,0,300,D,,A,0,D,20233,1
05217894,1,0,205,D,,A,0,D,20233,1
05217914,2,0,100,D,,A,0,D,20233,1
05217924,1,0,100,D,200,D,0,D,20233,1
05217954,1,0,200,D,,A,200,D,20233,1
05217964,2,0,0,D,,A,0,D,20233,1
05218094,1,0,400,F,1000,F,0,D,20233,1
05218104,1,0,105,D,,A,0,D,20233,1
05218184,1,0,200,D,1500,D,0,D,20233,1
05218204,1,0,130,D,,A,0,D,20233,1
05218214,2,0,400,D,,A,0,D,20233,1
05218224,1,0,0,D,,A,0,D,20233,1
05218264,1,0,0,D,,A,180,D,20233,1
05218284,1,0,0,D,,A,0,D,20233,1
05218294,1,0,0,D,,A,0,D,20233,1
05218304,1,0,250,D,300,D,0,D,20233,1
05218334,2,0,0,D,,A,0,D,20233,1
05218364,1,0,200,D,,A,0,D,20233,1
05218434,2,0,20,D,,A,0,D,20233,1
05218444,2,0,500,D,,A,100,D,20233,1
05218454,2,0,300,D,,A,320,D,20233,1
05218474,2,0,1200,D,,A,250,D,20233,1
05218514,1,0,0,D,500,D,0,D,20233,1
05218544,2,0,375,D,,A,0,D,20233,1
05218554,2,0,900,D,,A,0,D,20233,1
05218564,1,0,0,D,,A,0,D,20233,1
