QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,OTHLNDRX,OTHL_DRX,OTHDCLNX,OTHD_LNX,SAFDPSTX,SAFD_STX,JLDRYNET,JLDR_NET,JDRYCNET,JDRY_NET,JBNKSCQV,JBNK_CQV,SALONX,SALONX_,WIGSX,WIGSX_,JMLPAYQV,JMLP_YQV
20232,05257712,28,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20232,05257762,23,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20232,05257772,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05257832,25,0,1,,A,,A,,A,,A,,A,,A,210,D,,A,,A
20232,05257842,31,0,1,,A,,A,,A,,A,,A,75,F,200,D,,A,,A
20232,05257852,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05257872,18,0,1,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20232,05257882,13,0,1,,A,,A,,A,40,D,20,D,,A,,A,,A,,A
20232,05257942,37,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20232,05257992,59,0,1,,A,,A,48,D,,A,,A,,A,,A,,A,,A
20232,05258042,41,0,1,,A,,A,,A,,A,,A,,A,225,D,,A,,A
20232,05258052,43,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20232,05258062,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05258092,39,0,1,6,D,,A,,A,0,D,,A,,A,65,D,,A,,A
20232,05258152,26,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20232,05258172,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05258182,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05258192,30,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20232,05258212,43,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20232,05258222,26,0,1,,A,,A,,A,,A,,A,,A,270,D,,A,,A
20232,05258232,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05258312,12,0,1,,A,,A,,A,300,D,,A,,A,60,D,,A,,A
20232,05258352,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05258392,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05258452,35,0,1,,A,,A,,A,,A,,A,,A,50,D,20,D,,A
20232,05258502,12,0,1,32,D,,A,,A,21,D,,A,,A,45,D,,A,,A
20232,05258562,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05258582,37,0,1,,A,,A,,A,,A,,A,,A,325,D,,A,,A
20232,05258662,56,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20232,05258712,43,0,1,,A,,A,,A,,A,,A,,A,110,D,,A,,A
20232,05258722,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05258732,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05258742,16,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20232,05258862,13,0,1,,A,,A,,A,100,D,,A,,A,,A,,A,130,D
20232,05258912,18,0,1,,A,,A,,A,,A,,A,,A,15,D,,A,,A
20232,05258922,51,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05258972,38,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20232,05258992,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05259012,81,0,1,,A,,A,,A,,A,,A,,A,534,D,,A,,A
20232,05259092,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05259112,44,0,1,,A,,A,,A,,A,400,D,,A,1000,D,,A,,A
20232,05259132,25,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20232,05259152,34,0,1,,A,,A,,A,,A,,A,,A,310,D,,A,,A
20232,05259192,61,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05259232,46,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05259252,47,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05259302,51,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20232,05259332,36,0,1,,A,,A,,A,,A,120,D,,A,250,D,,A,,A
20232,05259352,52,0,1,,A,,A,,A,,A,,A,,A,1050,D,,A,,A
20232,05259382,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05259392,30,0,1,,A,,A,,A,,A,300,D,,A,200,D,,A,,A
20232,05259422,62,0,1,,A,,A,,A,,A,,A,,A,500,D,,A,,A
20232,05259443,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05259552,45,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20232,05259562,28,0,1,,A,,A,,A,20,D,,A,,A,150,D,,A,,A
20232,05259592,24,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20232,05259612,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05259622,51,0,1,,A,,A,,A,,A,,A,75,F,121,D,,A,,A
20232,05259642,22,0,1,,A,,A,,A,160,D,,A,,A,60,D,,A,,A
20232,05259662,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05259712,57,0,1,,A,,A,,A,,A,180,D,,A,300,D,,A,,A
20232,05259722,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05259742,37,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20232,05259772,49,0,1,,A,,A,,A,,A,,A,90,D,190,D,,A,,A
20232,05259822,40,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20232,05259852,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05259864,44,0,1,100,D,,A,,A,300,D,,A,,A,60,D,,A,,A
20232,05259872,22,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20232,05259922,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05259952,29,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20232,05259982,34,0,1,,A,,A,,A,,A,,A,60,D,200,D,,A,,A
20232,05260002,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05260022,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05260032,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05260052,13,0,1,,A,,A,,A,,A,,A,,A,45,D,,A,,A
20232,05260112,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05260172,46,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20232,05260192,52,0,1,,A,,A,,A,,A,,A,,A,380,D,,A,,A
20232,05260242,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05260272,19,0,1,25,D,,A,,A,40,D,,A,,A,5,D,,A,,A
20232,05260282,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05260322,36,0,1,,A,,A,,A,,A,97,D,24,D,75,D,,A,,A
20232,05260362,39,0,1,,A,,A,,A,,A,,A,15,D,97,D,,A,,A
20232,05260372,30,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20232,05260382,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05260392,46,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05260402,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05260422,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05260442,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05260462,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05260492,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05260532,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05260562,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05260612,19,0,1,,A,,A,,A,,A,,A,3,D,18,D,,A,,A
20232,05260622,20,0,1,,A,,A,,A,40,D,27,D,9,D,,A,,A,,A
20232,05260632,13,0,1,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20232,05260672,36,0,1,,A,,A,60,D,,A,,A,,A,,A,,A,,A
20232,05260782,40,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20232,05260792,53,0,1,,A,,A,,A,,A,,A,15,D,360,D,,A,,A
20232,05260812,43,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A
20232,05260822,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05260922,32,0,1,,A,,A,45,D,,A,,A,,A,20,D,,A,,A
20232,05260932,31,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20232,05260942,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05261062,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05261072,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05261102,63,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05261202,41,0,1,,A,,A,,A,,A,90,D,,A,200,D,,A,,A
20232,05261292,49,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20232,05261302,59,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20232,05261312,60,0,1,,A,,A,,A,,A,,A,90,D,50,D,50,D,,A
20232,05261322,29,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20232,05261342,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05261352,27,0,1,,A,,A,,A,,A,,A,36,D,150,D,,A,,A
20232,05261372,17,0,1,,A,0,D,,A,,A,1,D,,A,,A,,A,,A
20232,05261382,20,0,1,,A,,A,,A,36,D,,A,,A,100,D,,A,,A
20232,05261402,44,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20232,05261462,30,0,1,,A,,A,,A,,A,,A,,A,1000,D,,A,,A
20232,05261472,34,0,1,,A,,A,,A,,A,,A,,A,35,D,,A,,A
20232,05261482,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05261512,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05261532,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05261542,26,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20232,05261562,76,0,1,,A,,A,,A,,A,,A,30,D,775,D,,A,,A
20232,05261572,37,0,1,,A,,A,,A,,A,,A,,A,125,D,,A,,A
20232,05261622,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05261672,37,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20232,05261682,40,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20232,05261692,46,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20232,05261702,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05261742,31,0,1,,A,,A,,A,,A,,A,,A,210,D,,A,,A
20232,05261772,63,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05261782,31,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20232,05261822,10,0,1,,A,,A,,A,20,D,,A,,A,90,D,,A,,A
20232,05261852,90,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A
20232,05261942,26,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20232,05261952,29,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20232,05262002,20,0,1,,A,,A,,A,,A,100,D,,A,300,D,,A,,A
20232,05262042,19,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20232,05262052,57,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05262062,43,0,1,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20232,05262082,22,0,1,10,D,,A,,A,10,D,,A,,A,120,D,,A,,A
20232,05262092,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05262122,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05262202,32,0,1,,A,,A,,A,,A,,A,,A,85,D,,A,,A
20232,05262212,30,0,1,,A,,A,,A,,A,,A,,A,105,D,,A,,A
20232,05262272,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05262312,36,0,1,,A,,A,,A,120,D,,A,,A,50,D,,A,,A
20232,05262322,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05262342,19,0,1,,A,,A,,A,350,D,,A,,A,,A,,A,,A
20232,05262372,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05262402,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05262432,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05262442,35,0,1,,A,,A,,A,,A,,A,180,D,,A,,A,,A
20232,05262502,20,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20232,05262512,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05262592,19,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20232,05262602,36,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20232,05262622,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05262642,47,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05262672,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05262762,43,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20232,05262772,34,0,1,,A,,A,,A,,A,,A,,A,350,D,,A,,A
20232,05262812,39,0,1,,A,,A,,A,,A,,A,,A,15,D,,A,,A
20232,05262842,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05262922,29,0,1,,A,,A,20,F,,A,,A,,A,120,D,,A,,A
20232,05262944,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05262963,11,0,1,,A,,A,,A,30,D,,A,,A,100,D,60,D,,A
20232,05263002,30,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20232,05263012,32,0,1,,A,,A,,A,,A,396,D,,A,400,D,,A,,A
20232,05263022,14,0,1,,A,,A,,A,3,D,,A,,A,20,D,,A,,A
20232,05263032,22,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20232,05263052,541,0,1,,A,,A,50,D,,A,,A,,A,50,D,,A,50,D
20232,05263072,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05263082,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05263102,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05263142,31,0,1,,A,,A,,A,,A,,A,,A,45,D,,A,,A
20232,05263152,35,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20232,05263162,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05263192,41,0,1,,A,,A,,A,,A,,A,,A,16,D,,A,,A
20232,05263202,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05263242,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05263312,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05263332,34,0,1,,A,,A,,A,,A,,A,36,D,,A,,A,,A
20232,05263342,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05263382,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05263392,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05263402,29,0,1,,A,,A,,A,,A,,A,45,D,38,D,,A,,A
20232,05263412,18,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20232,05263422,57,0,1,,A,,A,35,D,,A,,A,,A,120,D,,A,,A
20232,05263442,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05263502,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05263562,63,0,1,,A,,A,,A,,A,,A,,A,160,D,,A,,A
20232,05263572,41,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20232,05263582,46,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20232,05263592,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05263602,31,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20232,05263612,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05263642,51,0,1,,A,,A,,A,,A,,A,,A,230,D,,A,,A
20232,05263672,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05263682,28,0,1,,A,,A,,A,,A,,A,,A,35,D,,A,,A
20232,05263692,62,0,1,,A,,A,,A,,A,,A,,A,105,D,,A,,A
20232,05263702,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05263712,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05263722,50,0,1,,A,,A,,A,,A,,A,,A,35,D,,A,,A
20232,05263732,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05263762,12,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20232,05263832,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05263852,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05263862,29,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20232,05263892,27,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20232,05263922,32,0,1,,A,,A,,A,,A,,A,90,D,425,D,,A,,A
20232,05263932,50,0,1,,A,,A,98,D,,A,,A,15,D,155,D,,A,,A
20232,05263952,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05263982,47,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20232,05263992,36,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A
20232,05264012,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05264042,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05264082,37,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20232,05264162,36,0,1,,A,,A,,A,,A,,A,60,D,150,D,,A,,A
20232,05264172,29,0,1,,A,,A,,A,,A,,A,75,F,,A,,A,,A
20232,05264182,14,0,1,,A,,A,,A,12,D,,A,,A,,A,,A,,A
20232,05264192,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05264222,23,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20232,05264262,33,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20232,05264332,21,0,1,,A,,A,,A,,A,,A,,A,29,D,,A,,A
20232,05264342,50,0,1,,A,,A,,A,,A,,A,,A,225,D,,A,,A
20232,05264352,63,0,1,,A,,A,,A,,A,,A,,A,127,D,,A,,A
20232,05264392,22,0,1,,A,,A,,A,,A,,A,105,D,,A,,A,,A
20232,05264442,30,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20232,05264472,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05264492,20,0,1,4,D,,A,,A,46,D,,A,,A,99,D,,A,,A
20232,05264502,10,0,1,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20232,05264632,34,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20232,05264642,38,0,1,,A,,A,,A,,A,,A,,A,530,D,,A,,A
20232,05264672,39,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20232,05264732,36,0,1,,A,,A,,A,,A,,A,45,D,,A,,A,,A
20232,05264742,22,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20232,05264782,43,0,1,,A,,A,,A,,A,,A,9,D,,A,,A,,A
20232,05264832,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05264842,49,0,1,,A,,A,,A,,A,20,D,,A,295,D,,A,,A
20232,05264852,75,0,1,,A,,A,,A,,A,,A,,A,800,D,,A,,A
20232,05264872,36,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20232,05264932,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05264962,35,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20232,05264992,38,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20232,05265072,32,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20232,05265082,38,0,1,,A,,A,,A,,A,,A,,A,800,D,,A,,A
20232,05265102,22,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20232,05265142,25,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20232,05265182,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05265262,36,0,1,,A,,A,,A,,A,,A,18,D,300,D,,A,,A
20232,05265282,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05265362,53,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05265382,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05265432,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05265462,63,0,1,,A,,A,,A,,A,15,D,,A,150,D,,A,,A
20232,05265482,23,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20232,05265492,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05265522,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05265562,24,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20232,05265572,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05265632,24,0,1,,A,,A,,A,,A,300,D,,A,500,D,,A,105,D
20232,05265642,21,0,1,,A,,A,,A,5,D,,A,,A,,A,,A,,A
20232,05265662,43,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20232,05265692,32,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20232,05265842,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05265872,16,0,1,,A,,A,,A,180,D,,A,,A,30,D,,A,,A
20232,05265882,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05265892,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05265942,21,0,1,15,D,,A,,A,45,D,14,D,,A,,A,,A,,A
20232,05265962,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05265992,36,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20232,05266002,35,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20232,05266042,36,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A
20232,05266112,42,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20232,05266132,38,0,1,,A,,A,,A,,A,,A,,A,125,D,,A,,A
20232,05266192,70,0,1,,A,,A,,A,,A,,A,,A,250,D,,A,,A
20232,05266212,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05266222,55,0,1,30,D,,A,,A,0,D,,A,,A,125,D,,A,,A
20232,05266232,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05266262,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05266302,35,0,1,,A,,A,,A,,A,70,D,,A,,A,,A,,A
20232,05266332,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05266342,34,0,1,,A,,A,,A,,A,60,D,,A,,A,,A,,A
20232,05266352,51,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20232,05266372,43,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20232,05266402,46,0,1,,A,,A,,A,,A,,A,,A,250,D,,A,,A
20232,05266412,40,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20232,05266422,24,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20232,05266472,32,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20232,05266502,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05266562,63,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20232,05266592,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05266612,42,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A
20232,05266642,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05266672,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05266692,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05266712,39,0,1,,A,,A,,A,,A,,A,,A,500,D,99,D,,A
20232,05266722,19,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20232,05266752,25,0,1,,A,,A,,A,,A,,A,,A,140,D,,A,,A
20232,05266762,49,0,1,10,D,,A,,A,64,D,,A,15,D,80,D,,A,,A
20232,05266772,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05266812,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05266862,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05266892,25,0,1,,A,,A,,A,,A,,A,,A,675,D,,A,,A
20232,05266902,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05266912,38,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20232,05266942,23,0,1,,A,,A,,A,60,D,,A,,A,45,D,,A,,A
20232,05266952,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05267062,19,0,1,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20232,05267092,25,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20232,05267132,54,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A
20232,05267162,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05267182,38,0,1,40,D,,A,,A,120,D,,A,,A,200,D,,A,,A
20232,05267212,29,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20232,05267222,52,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20232,05267242,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05267292,39,0,1,,A,,A,45,D,,A,,A,,A,25,D,,A,,A
20232,05267312,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05267332,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05267342,42,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20232,05267382,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05267502,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05267512,12,0,1,,A,,A,,A,5,D,,A,,A,,A,,A,,A
20232,05267522,62,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20232,05267542,70,0,1,,A,,A,,A,,A,32,D,,A,628,D,,A,,A
20232,05267562,43,0,1,,A,,A,,A,,A,,A,,A,366,D,,A,,A
20232,05267602,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05267662,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05267722,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05267742,64,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20232,05267752,44,0,1,,A,,A,,A,,A,,A,99,D,100,D,,A,,A
20232,05267762,29,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20232,05267794,12,0,1,,A,,A,,A,240,D,,A,,A,90,D,,A,,A
20232,05267822,33,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A
20232,05267842,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05267852,44,0,1,,A,,A,40,F,,A,,A,,A,100,D,,A,,A
